,vid,title,description,thumbnail,view_counts
25,f33TPz6eoWg,Josh Groban performs &#39;Evermore&#39; - Beauty and the Beast: A 30th Celebration,"Josh Groban starred as The Beast, alongside @HERmusic as Belle, in @ABCNetwork's Beauty and the Beast: A 30th Celebration ...",https://i.ytimg.com/vi/f33TPz6eoWg/default.jpg,355357
26,V4AYHe_MSVo,Makeup Using ONLY BLACK OWNED BEAUTY BRANDS🫶🏼,,https://i.ytimg.com/vi/V4AYHe_MSVo/default.jpg,133431
27,71JB7pJVExs,Beauty and the Beast - Leroy Sanchez &amp; Lorea Turner  (Music Video),"Listen to my EP ""Elevated"" here: https://goo.gl/QthRRL If you liked this video, SUBSCRIBE to my channel! http://bit.ly/1VXVr6l And ...",https://i.ytimg.com/vi/71JB7pJVExs/default.jpg,34819823
28,BaKf6_p2ICU,Beauty Lies (Jordan Smith) | One Voice Children&#39;s Choir Cover,"This is the Official Music Video for Beauty Lies by One Voice Children's Choir, originally performed by Jordan Smith. Never miss ...",https://i.ytimg.com/vi/BaKf6_p2ICU/default.jpg,2006472
29,k8K6rDCZVdI,H.E.R. and Josh Groban Perform &#39;Beauty and the Beast&#39; - Beauty and the Beast: A 30th Celebration,H.E.R. (Belle) and Josh Groban (Beast) perform 'Beauty and the Beast.' Watch 'Beauty and the Beast: A 30th Celebration' THURS ...,https://i.ytimg.com/vi/k8K6rDCZVdI/default.jpg,1726903
30,tsfj6CYCtbs,WORST OF FENTY BEAUTY!!,"As always, these are just my own opionion!",https://i.ytimg.com/vi/tsfj6CYCtbs/default.jpg,370125
31,u0K-cHESi1c,Beauty and Lord Voldemort,"Who could ever learn to love a real beast like Voldemort? A mashup of 'Beauty and the Beast' and 'Harry Potter', with Voldemort ...",https://i.ytimg.com/vi/u0K-cHESi1c/default.jpg,17117082
32,GKjUothPREI,"Rexx Life Raj, Fireboy DML, Wale - Beauty In The Madness (Official Visualizer)","Listen to the single “Beauty In The Madness"". Out Now! Stream: https://music.empi.re/beautyinthemadness #RexxLifeRaj ...",https://i.ytimg.com/vi/GKjUothPREI/default.jpg,872368
33,aP0K9kXAaRE,There’s a little heart on the Rare Beauty liquid blush applicator!! #selenagomez #rarebeauty #makeup,,https://i.ytimg.com/vi/aP0K9kXAaRE/default.jpg,3349819
34,RL-By0870Gs,WORST OF RARE BEAUTY,,https://i.ytimg.com/vi/RL-By0870Gs/default.jpg,387094
35,-LobfkvONqs,Japan (Mei) | 100 Years of Beauty - Ep 16 | Cut,Watch more 100 Years of Beauty: https://www.youtube.com/playlist?list=PLJic7bfGlo3qlgmccaaNAXTChp_Ny8CE4 About 100 ...,https://i.ytimg.com/vi/-LobfkvONqs/default.jpg,13262119
36,9IEn_r-BtFU,Beauty &amp; The Bekaar | Episode 08/12 | Hippopotamus | #Shorts Series | Girl Formula | Chai Bisket,Beauty & The Bekaar Playlist: https://bit.ly/3RWIkUJ Created by - Vikas Thippani Produced by - Uday-Manoj DOP - Umesh Editing ...,https://i.ytimg.com/vi/9IEn_r-BtFU/default.jpg,6492410
