,vid,title,description,thumbnail,view_counts
23,CocEMWdc7Ck,SHAKIRA || BZRP Music Sessions #53,SHAKIRA || BZRP Music Sessions #53 Lyrics by: https://www.instagram.com/shakira Beat by: https://www.instagram.com/bizarrap ...,https://i.ytimg.com/vi/CocEMWdc7Ck/default.jpg,404010946
24,T3Fv4IoatxE,ILLSLICK  -  My Dad  [Official Music Video],"Mastered : Warut ""Sevendogs"" Rintranukul Music video by Jettana Cast : Pakpoom Jongmanwattana, Pappim Suthinbut Director ...",https://i.ytimg.com/vi/T3Fv4IoatxE/default.jpg,22044514
25,Te3_VlimRw0,Imagine Dragons - Sharks (Official Music Video),Imagine Dragons - Sharks (Official Music Video) Listen to “Sharks” : https://ImagineDragons.lnk.to/Sharks “Mercury Acts 1 & 2” is ...,https://i.ytimg.com/vi/Te3_VlimRw0/default.jpg,70561337
26,zwa7NzNBQig,"GloRilla, Cardi B - Tomorrow 2 (Official Music Video)","Stream GloRilla's debut EP 'Anyways, Life's Great...' out everywhere now: https://glorilla.lnk.to/ALG Follow #GloRilla: Instagram: ...",https://i.ytimg.com/vi/zwa7NzNBQig/default.jpg,111618789
27,mNEUkkoUoIA,OneRepublic - I Ain’t Worried (From “Top Gun: Maverick”) [Official Music Video],Stream OneRepublic's “I Ain't Worried” from 'Top Gun: Maverick': http://OneRepublic.lnk.to/iaintworried Listen to “Top Gun: ...,https://i.ytimg.com/vi/mNEUkkoUoIA/default.jpg,142114618
28,wFi8j1VPXKA,Wheel of Musical Impressions: Nicole Scherzinger Performs &quot;My Heart Will Go On&quot; as Led Zeppelin,"Nicole Scherzinger sings Celine Dion's ""My Heart Will Go On"" as Led Zeppelin. Watch the Season 2 premiere of That's My Jam on ...",https://i.ytimg.com/vi/wFi8j1VPXKA/default.jpg,416421
29,xFrGuyw1V8s,Abba - Dancing Queen (Official Music Video Remastered),CELEBRATING 500M VIEWS! REMASTERED IN HD – UP TO 4K!! Listen to the new album: https://abba.lnk.to/VoyageAlbum ...,https://i.ytimg.com/vi/xFrGuyw1V8s/default.jpg,689932176
30,rJWdfDPZ9Ck,Libianca - People (Check On Me) [Official Music Video],"Listen to ""People"" on streaming platforms : https://libianca.lnk.to/PeopleDC Connect with me: Instagram: ...",https://i.ytimg.com/vi/rJWdfDPZ9Ck/default.jpg,28124198
31,EtCJxG7KW_8,BLUEYES - &quot;KILLER&quot; (Official Music Video),"""KILLER” available now: https://ffm.to/BLUEYESKILLER Follow Blueyes: Instagram: https://www.instagram.com/iamblueyes ...",https://i.ytimg.com/vi/EtCJxG7KW_8/default.jpg,93178
32,KQsrIxyoJdE,Arctic Monkeys - Sculptures Of Anything Goes (Official Video),"Arctic Monkeys - ""Sculptures Of Anything Goes"" from the album 'The Car' out now on Domino Record Co. Subscribe to Arctic ...",https://i.ytimg.com/vi/KQsrIxyoJdE/default.jpg,729178
33,hmUyEDG7Jy0,Marshmello x Jonas Brothers - Leave Before You Love Me (Official Music Video),Marshmello x Jonas Brothers - Leave Before You Love Me (Official Music Video) Stream/Download ...,https://i.ytimg.com/vi/hmUyEDG7Jy0/default.jpg,133465543
34,ivijoIfhl0o,Stray Kids 『THE SOUND』 Music Video,2023年2月22日(水) Release JAPAN 1st Album『THE SOUND』 特設サイト：https://www.straykidsjapan.com/thesound/ ご予約は ...,https://i.ytimg.com/vi/ivijoIfhl0o/default.jpg,9157154
35,9U9QhGd6M6I,Cupid - FIFTY FIFTY [Music Bank] | KBS WORLD TV 230303,MusicBank #뮤직뱅크 #ミュージックバンク #音乐银行 #HongEunChae #LESSERAFIM #LeeChaeMin Fri 17:05 | Re-run : Sun ...,https://i.ytimg.com/vi/9U9QhGd6M6I/default.jpg,64359
36,FzG4uDgje3M,El Chombo - Dame Tu Cosita feat. Cutty Ranks (Official Video) [Ultra Music],"Check out the new ""Dame Tu Cosita""! https://youtu.be/FMN3AtsXqA0 El Chombo - Dame Tu Cosita feat. Cutty Ranks El Chombo ...",https://i.ytimg.com/vi/FzG4uDgje3M/default.jpg,4267369111
37,BX0lKSa_PTk,Oliver Tree &amp; Robin Schulz - Miss You [Official Music Video],Oliver Tree & Robin Schulz - Miss You [Music Video] Stream/Download: https://olivertree.lnk.to/MissYouID Connect with Oliver ...,https://i.ytimg.com/vi/BX0lKSa_PTk/default.jpg,148023084
38,qO4mFC1OIBg,Demi Lovato - Still Alive (From the Original Motion Picture Scream VI),Stream “Still Alive” Out Now: https://DemiLovato.lnk.to/StillAliveOutNow Connect with Demi: Instagram ...,https://i.ytimg.com/vi/qO4mFC1OIBg/default.jpg,1174169
39,VATsh_cPf6M,EMIWAY - SCENE CHANGE (OFFICIAL MUSIC VIDEO) (EXPLICIT),Audio credits Song :- Scene Change Artist / Lyrics :- Emiway Bantai Music :- Memax Mix & mastered by :- Emiway Bantai Video ...,https://i.ytimg.com/vi/VATsh_cPf6M/default.jpg,6041022
40,SDLy2FagJEI,Lil Mabu - TRIP TO THE HOOD (Official Music Video),made this video in 9°F weather. enjoy my trip to the hood! 7/10 experience. Stream/Download: https://too.fm/xmzqd8k Follow Lil ...,https://i.ytimg.com/vi/SDLy2FagJEI/default.jpg,3071504
41,F4y6pDn1fJk,Teddy Bear - STAYC ステイシー [Music Bank] | KBS WORLD TV 230303,MusicBank #뮤직뱅크 #ミュージックバンク #音乐银行 #HongEunChae #LESSERAFIM #LeeChaeMin Fri 17:05 | Re-run : Sun ...,https://i.ytimg.com/vi/F4y6pDn1fJk/default.jpg,54508
42,0v7N5DVNwOI,Boli Janda C (Official Music Video) - RAKA,Raka Presents:- Song - Boli Janda C Singer/Lyrics/Music/Composer - RAKA Video - Rajan Bir ...,https://i.ytimg.com/vi/0v7N5DVNwOI/default.jpg,402507
43,nuMKdd_JkHo,Valiant - Expensive (Official Music Video),"Official Music Video for ""Expensive"" performed by Valiant Produced by Poppinzrecords Download/Stream: ...",https://i.ytimg.com/vi/nuMKdd_JkHo/default.jpg,37622
44,ixkoVwKQaJg,"DJ Snake - Taki Taki ft. Selena Gomez, Ozuna, Cardi B (Official Music Video)",Stream and download Taki Taki - https://djsnake.lnk.to/TakiTaki Music video directed by Colin Tilley.,https://i.ytimg.com/vi/ixkoVwKQaJg/default.jpg,2427217421
45,eKL3TceSxvk,d4vd - Romantic Homicide (Official Music Video),"""Romantic Homicide"" available now: https://d4vd.lnk.to/RomanticHomicide Follow d4vd: Mailing List - https://d4vd.lnk.to/mailinglist ...",https://i.ytimg.com/vi/eKL3TceSxvk/default.jpg,40326106
46,56ZxS1htRRw,Tiago PZK - Slow | GALLERY SESSION - Amazon Music,Tiago PZK presenta Slow - Welcome to Gallery. A Window display to showcase talent to the world. - Síguenos: ...,https://i.ytimg.com/vi/56ZxS1htRRw/default.jpg,387120
47,5nNoboqlxKk,G4 Boyz x Bizzy Banks - Foolish Boys Remix (Official Music Video),Exclusive WSHH music video for “Foolish Boys Remix” by G4 Boyz x Bizzy Banks. Subscribe: http://bit.ly/subWSHH | WSHH Snap ...,https://i.ytimg.com/vi/5nNoboqlxKk/default.jpg,273856
48,pl_4SobiEHs,Warframe | The Duviri Paradox | Official Cinematic Teaser (feat. EXCLUSIVE New Music),Duviri isn't just another open world - it's an entirely new way to experience Warframe. Whether you're a veteran of the Origin ...,https://i.ytimg.com/vi/pl_4SobiEHs/default.jpg,217433
49,G5xSLbYMr-I,"Nicky Youre, dazy - Sunroof (Official Music Video)","Stream ""Sunroof"" now: https://ffm.to/nickyyouresunroof A Vision Kid Films Production Director & Editor: Austin Cieszko & Sam ...",https://i.ytimg.com/vi/G5xSLbYMr-I/default.jpg,72852409
